format,file_path,symbol_name,current_location,inferred_domain,inferred_qname,source_fact_ref,public_api_impact,tests_existing,tests_needed,migration_status,reviewer_verdict,notes
gnumeric,src/python/gnumeric/__init__.py,gnumeric_cell_count_file,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_string_cell_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_empty_cell_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_row_count_file,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_column_count_file,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_nonempty_cell_count_file,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_total_cell_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_sheet_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_has_multiple_sheets,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_average_cells_per_sheet,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_numeric_density,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_string_density,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_max_cell_length,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_min_cell_length,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_all_sheets_have_data,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_has_any_string_cell,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_cell_count_all_sheets,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_is_single_sheet,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_empty_sheet_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_data_density,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_max_row_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_min_row_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_has_empty_sheets,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_avg_row_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_nonempty_density,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_is_empty,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_max_column_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_total_string_length,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_avg_cell_length,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_column_variance,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_is_rectangular,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_min_column_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_avg_column_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_total_row_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_has_empty_cells,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_is_all_numeric,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_nonempty_cell_ratio,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_row_count_variance,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_sheet_name_lengths,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_max_cell_value_length,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_is_multi_sheet,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_avg_numeric_value,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_nonempty_row_ratio,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_longest_row_index,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_numeric_sum_all,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_empty_column_count,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_cell_count_variance,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_max_row_length,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
gnumeric,src/python/gnumeric/__init__.py,gnumeric_cell_to_row_ratio,src/python/gnumeric/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,NdjsonError,src/python/ndjson/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,NdjsonParseError,src/python/ndjson/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,probe_ndjson,src/python/ndjson/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,load_ndjson,src/python/ndjson/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,write_ndjson,src/python/ndjson/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,append_record,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,filter_records,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,get_field_names,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,export_to_csv,src/python/ndjson/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,get_record_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,validate_schema,src/python/ndjson/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,roundtrip,src/python/ndjson/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,sort_records,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,write_csv,src/python/ndjson/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ndjson,src/python/ndjson/__init__.py,field_stats,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,merge_ndjson,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,group_by,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,sum_field,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,rename_field,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,tail,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,pick,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,average_value,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,count_by,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,distinct_values,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,to_jsonl_str,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,pluck,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,min_value,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,max_value,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,deduplicate,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,count_records,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,zip_records,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,sort_by,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,aggregate,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,head,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,flatten_records,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,to_markdown_table,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,count_unique_values,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,zip_with_index,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,omit,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,batch_update,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ndjson,src/python/ndjson/__init__.py,ndjson_max_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_average_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_null_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_min_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_record_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_field_exists,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_max_record_size,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_total_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_unique_field_names,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_nested_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_boolean_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_has_nested_objects,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_empty_record_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_numeric_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_average_record_size,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_string_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_all_records_nonempty,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_max_field_name_length,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_min_field_name_length,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_field_type_distribution,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_is_homogeneous,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_unique_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_has_null_fields,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_max_numeric_value,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_min_numeric_value,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_has_string_fields,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_has_boolean_fields,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_max_string_length,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_avg_field_name_length,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_record_size_variance,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_is_empty,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_avg_string_length,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_list_field_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_field_count_variance,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_max_nesting_depth,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_avg_numeric_value,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_min_record_size,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_has_numeric_fields,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_has_lists,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_schema_consistency,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_total_numeric_sum,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_is_single_record,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_total_string_length,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_numeric_density,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_boolean_density,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_max_field_value_length,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_string_density,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_avg_list_length,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_nested_count,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ndjson,src/python/ndjson/__init__.py,ndjson_min_record_fields,src/python/ndjson/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ods,src/python/ods/__init__.py,parse_ods,src/python/ods/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ods,src/python/ods/__init__.py,parse_ods_strict,src/python/ods/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ods,src/python/ods/__init__.py,probe_ods,src/python/ods/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ods,src/python/ods/__init__.py,get_capabilities,src/python/ods/__init__.py,,N/A_FUNCTIONAL_ENTRYPOINT,,HIGH,YES,,PENDING,,
ods,src/python/ods/__init__.py,OdsError,src/python/ods/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ods,src/python/ods/__init__.py,OdsInvalidContainerError,src/python/ods/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ods,src/python/ods/__init__.py,OdsSizeError,src/python/ods/__init__.py,,N/A_INFRASTRUCTURE,,LOW,YES,,PENDING,,
ods,src/python/ods/__init__.py,get_cell_value,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,get_sheet_names,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,get_row_count,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,get_column_count,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,get_row_values,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,count_sheets,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,get_all_values,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,get_column_values,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,sum_column,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,filter_rows_by_value,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,average_column,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,max_column_value,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,min_column_value,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,get_cell_count,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,ods_to_csv,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ods,src/python/ods/__init__.py,ods_to_html,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,ANALYTICS_SUSPENDED_ROTATION
ods,src/python/ods/__init__.py,count_nonempty_cells,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,get_sheet_as_dict_list,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,sum_row,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
ods,src/python/ods/__init__.py,count_distinct_values,src/python/ods/__init__.py,,,,LOW,YES,,PENDING,,NO_QNAME_MAPPING
