source_plan,taskcard_id,definition_line,definition_text,occurrence_count,master_state,canonical_task_id,disposition
golden-foraging-boot.md,TC-GFB-033-02,1797,| TC-GFB-033-02 | Consumer program + evidence | CLOSED |,2,UNRECONCILED,,
golden-foraging-boot.md,TC-GFB-034-01,1844,| TC-GFB-034-01 | Reset stale state and verify CONTINUE | CLOSED |,3,UNRECONCILED,,
golden-foraging-boot.md,TC-GFB-034-02,1845,| TC-GFB-034-02 | Execute one product sprint via governed path | CLOSED |,3,UNRECONCILED,,
golden-foraging-boot.md,TC-GFB-034-03,1846,| TC-GFB-034-03 | Run autonomous-cycle and verify evidence + state updates | CLOSED |,3,UNRECONCILED,,
golden-foraging-boot.md,TC-GFB-034-04,1847,| TC-GFB-034-04 | Verify Gate 11 stop fires; verify other products continue | CLOSED |,2,UNRECONCILED,,
golden-foraging-boot.md,TC-GFB-040-01,1924,| TC-GFB-040-01 | Design wave structure using audit findings | CLOSED |,3,UNRECONCILED,,
golden-foraging-boot.md,TC-GFB-040-02,1925,| TC-GFB-040-02 | Write product-deepening-wave-plan.yaml | CLOSED |,2,UNRECONCILED,,
golden-foraging-boot.md,TC-GFB-041-01,1970,| TC-GFB-041-01 | Verify all MR-0 through MR-19 gates pass | CLOSED |,3,UNRECONCILED,,
golden-foraging-boot.md,TC-GFB-041-02,1971,| TC-GFB-041-02 | Write execution-handoff.yaml and print SHA-256 | CLOSED |,2,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-001,744,### TC-CL-001: Fix State Derivation Bug + Regression Guards,39,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-002,1232,### TC-CL-002: Regenerate Action Queue + Fix VAL-009,25,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-003,1453,### TC-CL-003: SAL Compiler Integration + authority_class Field,33,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-004,1636,### TC-CL-004: Document Two-Track Authority Boundary,15,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-005,1712,### TC-CL-005: Add Gap Closure Detection,23,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-006,1855,### TC-CL-006: Work-Source Fallback Auditability,21,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-007,1936,### TC-CL-007: Final Validation and Idempotency Proof,27,UNRECONCILED,,
humble-hatching-lark.md,TC-CL,30,existing_naming: TC-CL-### for capability layer,3,UNRECONCILED,,
humble-hatching-lark.md,TC-GAP-TRIAGE-001,115,These are **intentionally deferred** per TC-GAP-TRIAGE-001 (2026-06-24). Explicit,1,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-002-01,1293,#### TC-CL-002-01: Investigate action queue generator tool,13,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-001-01,846,#### TC-CL-001-01: Investigate and map bug location,14,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-003-01,1513,#### TC-CL-003-01: Investigate compiler CLI and expected output,9,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-005-01,1762,#### TC-CL-005-01: Read autonomous_cycle.py and find insertion point,8,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-001-02,930,#### TC-CL-001-02: Implement _scan_example_file_refs helper,8,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-001-03,992,#### TC-CL-001-03: Patch state derivation condition,9,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-001-04,1043,#### TC-CL-001-04: Write regression test suite,5,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-001-05,1110,#### TC-CL-001-05: Add VAL-011 validator,6,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-001-06,1164,#### TC-CL-001-06: Regenerate capability maps and verify correction,10,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-002-02,1344,#### TC-CL-002-02: Regenerate action-queue.json,8,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-002-03,1390,#### TC-CL-002-03: Verify VAL-009 passes,5,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-002-04,1420,#### TC-CL-002-04: Add VAL-012 advisory validator + staleness test,6,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-003-02,1535,"#### TC-CL-003-02: Run compiler standalone, verify output",6,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-003-03,1560,#### TC-CL-003-03: Add authority_class to capability_map_generator.py output,7,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-003-04,1586,#### TC-CL-003-04: Merge obligation_ids from sal-driven map into unified map,6,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-003-05,1611,#### TC-CL-003-05: Add best-effort SAL compiler to autonomous_cycle.py,6,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-004-01,1675,#### TC-CL-004-01: Update capability-authority-model.yaml,3,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-004-02,1688,#### TC-CL-004-02: Update capability-consumer-graph.yaml,3,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-004-03,1700,#### TC-CL-004-03: Update L03 layer plan maturity to 4/5,5,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-005-02,1783,#### TC-CL-005-02: Implement _check_gap_closure function,5,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-005-03,1806,#### TC-CL-005-03: Add scanner loop and file output,7,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-005-04,1832,#### TC-CL-005-04: Verify output produced for 8 open gaps,4,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-006-01,1900,#### TC-CL-006-01: Add fields to CAPABILITY_COMPILER_MERGED branch,5,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-006-02,1909,#### TC-CL-006-02: Add fields to EXPANSION_GOAL_FALLBACK branch,4,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-006-03,1918,#### TC-CL-006-03: Verify fields present in both modes,3,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-006-04,1927,#### TC-CL-006-04: Add runtime assertion,3,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-007-01,1984,#### TC-CL-007-01: Run full validate_capability_map.py,3,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-007-02,1998,#### TC-CL-007-02: Idempotency — capability_map_generator.py double-run,4,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-007-03,2011,#### TC-CL-007-03: Idempotency — capability_compiler.py double-run,3,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-007-04,2023,#### TC-CL-007-04: Update L03 to maturity 5/5,5,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-007-05,2036,#### TC-CL-007-05: Write capability-layer-healing-report.md,3,UNRECONCILED,,
humble-hatching-lark.md,TC-CL-007-06,2051,#### TC-CL-007-06: Write evidence declaration and run autonomous-cycle,4,UNRECONCILED,,
humble-hatching-lark.md,TC-001,2272,- id: VAL-TC-001,1,UNRECONCILED,,
humble-hatching-lark.md,TC-002,2280,- id: VAL-TC-002,2,UNRECONCILED,,
humble-hatching-lark.md,TC-003,2295,- id: VAL-TC-003,1,UNRECONCILED,,
humble-hatching-lark.md,TC-004,2302,- id: VAL-TC-004,2,UNRECONCILED,,
humble-hatching-lark.md,TC-005,2309,- id: VAL-TC-005,1,UNRECONCILED,,
humble-hatching-lark.md,TC-006,2324,- id: VAL-TC-006,1,UNRECONCILED,,
humble-hatching-lark.md,TC-007,2339,- id: VAL-TC-007,1,UNRECONCILED,,
humble-hatching-lark.md,TC-008,2354,- id: VAL-TC-008,1,UNRECONCILED,,
humble-hatching-lark.md,TC-009,2361,- id: VAL-TC-009,2,UNRECONCILED,,
humble-hatching-lark.md,TC-010,2376,- id: VAL-TC-010,1,UNRECONCILED,,
humble-hatching-lark.md,TC-011,2389,- id: VAL-TC-011,2,UNRECONCILED,,
humble-hatching-lark.md,TC-012,2400,- id: VAL-TC-012,1,UNRECONCILED,,
humble-hatching-lark.md,TC-ID,2668,| TC-ID | Title | Phase | Parent Status | Children | Notes |,1,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5-001,320,### TC-P5-001 — Build Prompt Registry Validator,23,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5-001-01,351,- TC-P5-001-01,8,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5-001-02,352,- TC-P5-001-02,6,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5-001-03,353,- TC-P5-001-03,5,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5-001-04,354,- TC-P5-001-04,6,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5-001-05,355,- TC-P5-001-05,5,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5-001-06,356,- TC-P5-001-06,1,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5-001-07,357,- TC-P5-001-07,1,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P1-001,514,### TC-P1-001 — Build Espanso Staleness Detection Tool,21,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P5,509,next_valid: TC-P1-001 (can run in parallel with TC-P5 test suite),3,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P3-001,803,### TC-P3-001 — Update Provenance Map Dispositions,18,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P1-001-01,551,- TC-P1-001-01,4,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P1-001-02,552,- TC-P1-001-02,7,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P1-001-03,553,- TC-P1-001-03,7,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P1-001-04,554,- TC-P1-001-04,5,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P2-001,676,### TC-P2-001 — Extract Policy Rules to CLAUDE.md,13,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P2-001-01,703,- TC-P2-001-01,5,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P2-001-02,704,- TC-P2-001-02,8,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P2-001-03,705,- TC-P2-001-03,5,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P3-001-01,853,- TC-P3-001-01,6,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P3-001-02,854,- TC-P3-001-02,8,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P3-001-03,855,- TC-P3-001-03,4,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P4-001,924,### TC-P4-001 — Create 3 Canonical Prompt Files,15,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P4-001-01,972,- TC-P4-001-01  (product-deepening.md),7,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P4-001-02,973,- TC-P4-001-02  (format-readme-governance.md),7,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P4-001-03,974,- TC-P4-001-03  (analytics-migration.md),6,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P6-001,1071,### TC-P6-001 — Add Schema Enforcement Phase 13,11,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P6-001-01,1095,- TC-P6-001-01,5,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P6-001-02,1096,- TC-P6-001-02,5,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P1-001-backfill-run,1165,- id: TC-P1-001-backfill-run,2,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P1,1276,| Dimension | TC-P5 | TC-P1 | TC-P2 | TC-P3 | TC-P4 | TC-P6 |,1,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P2,1276,| Dimension | TC-P5 | TC-P1 | TC-P2 | TC-P3 | TC-P4 | TC-P6 |,1,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P3,1276,| Dimension | TC-P5 | TC-P1 | TC-P2 | TC-P3 | TC-P4 | TC-P6 |,1,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P4,1276,| Dimension | TC-P5 | TC-P1 | TC-P2 | TC-P3 | TC-P4 | TC-P6 |,1,UNRECONCILED,,
imperative-coalescing-bengio.md,TC-P6,1276,| Dimension | TC-P5 | TC-P1 | TC-P2 | TC-P3 | TC-P4 | TC-P6 |,1,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-Wn-NNN,49,existing_normalization_conventions: TC-SGOV-Wn-NNN (stable IDs),1,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W,50,naming_conventions: TC-SGOV-W<wave>-<seq3> / MS-SGOV-W<wave>-<seq3>-<child>-<step>,1,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-002,954,### Parent Taskcard TC-SGOV-W2-002,12,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-003,1034,### Parent Taskcard TC-SGOV-W2-003,8,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-004,1133,### Parent Taskcard TC-SGOV-W2-004,7,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-003,1494,### Parent Taskcard TC-SGOV-W3-003,11,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-001,1329,### Parent Taskcard TC-SGOV-W3-001,9,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-001,862,### Parent Taskcard TC-SGOV-W2-001,13,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W0-001,3146,| TC-SGOV-W0-001 | Record audit baseline | W0 | — | CLOSED |,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-001,456,### Parent Taskcard TC-SGOV-W1-001,9,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-001-01,515,#### TC-SGOV-W1-001-01 — Read and record current EP entries,6,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-001-02,548,#### TC-SGOV-W1-001-02 — Update stale EP entries in-place,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-002,591,### Parent Taskcard TC-SGOV-W1-002,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-002-01,614,#### TC-SGOV-W1-002-01 — Read AGENTS.md and locate skill-governance section,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-002-02,634,#### TC-SGOV-W1-002-02 — Add canonical policy reference if missing,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-003,657,### Parent Taskcard TC-SGOV-W1-003,5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-003-01,680,#### TC-SGOV-W1-003-01 — Run validate_skill_contracts and capture output,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-003-02,699,#### TC-SGOV-W1-003-02 — Fix broken skill registry entries,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-004,721,### Parent Taskcard TC-SGOV-W1-004,5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-004-01,742,#### TC-SGOV-W1-004-01 — Cross-check governed operations vs. routing routes,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-004-02,760,#### TC-SGOV-W1-004-02 — Add MISSING_SKILL_CAPABILITY entries for coverage gaps,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-005,779,### Parent Taskcard TC-SGOV-W1-005,5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-005-01,803,#### TC-SGOV-W1-005-01 — Run detect_ad_hoc_execution.py,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-005-02,817,#### TC-SGOV-W1-005-02 — Classify each AD_HOC script,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W1-005-03,836,#### TC-SGOV-W1-005-03 — Identify top-5 NEEDS_REGISTRATION candidates,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W4-002,1718,### Parent Taskcard TC-SGOV-W4-002,6,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-001,1808,### Parent Taskcard TC-SGOV-W5-001,8,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-001-01,889,#### TC-SGOV-W2-001-01 — Check current hook installation status,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-001-02,904,#### TC-SGOV-W2-001-02 — Run install_hooks.py (idempotent),4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-001-03,923,#### TC-SGOV-W2-001-03 — Verify hook blocks ungoverned src/ change (safe test),3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-002-01,982,#### TC-SGOV-W2-002-01 — Verify both CI jobs exist and read current state,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-002-02,996,#### TC-SGOV-W2-002-02 — Remove continue-on-error from skill-attribution-check,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-002-03,1011,#### TC-SGOV-W2-002-03 — Run ci_skill_attribution_check.py locally,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-003-01,1064,#### TC-SGOV-W2-003-01 — Read validator to understand schema expectations,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-003-02,1083,#### TC-SGOV-W2-003-02 — Create taskcard-execution-contract.schema.json,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-003-03,1105,#### TC-SGOV-W2-003-03 — Test validator against sample taskcards,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-004-01,1161,#### TC-SGOV-W2-004-01 — Design validator contract,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-004-02,1186,#### TC-SGOV-W2-004-02 — Implement validate_plan_skill_routes.py,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-004-03,1219,#### TC-SGOV-W2-004-03 — Test validator on real and failing plan,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-005,1242,### Parent Taskcard TC-SGOV-W2-005,5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-005-01,1271,#### TC-SGOV-W2-005-01 — Find evidence acceptance point in autonomous_cycle.py,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-005-02,1285,#### TC-SGOV-W2-005-02 — Add receipt auto-write function,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W2-005-03,1304,#### TC-SGOV-W2-005-03 — Verify receipt written after dry-run declaration,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-001-01,1360,#### TC-SGOV-W3-001-01 — Verify V-SGF-001 current behavior,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-001-02,1376,#### TC-SGOV-W3-001-02 — Add V-SGF-002 receipt check validator,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-001-03,1413,#### TC-SGOV-W3-001-03 — Update expected_count and run tests,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-002,1438,### Parent Taskcard TC-SGOV-W3-002,5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-002-01,1458,#### TC-SGOV-W3-002-01 — Read close-layer-task.md,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-002-02,1472,#### TC-SGOV-W3-002-02 — Add skill proof validation step,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-003-01,1528,#### TC-SGOV-W3-003-01 — Read grade_declared_work.py grading loop,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-003-02,1546,#### TC-SGOV-W3-003-02 — Add _validate_skill_ids() function,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-003-03,1576,#### TC-SGOV-W3-003-03 — Call validation in grading loop,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W3-003-04,1598,#### TC-SGOV-W3-003-04 — Test: missing skill_id → REWORK_REQUIRED,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W4-001,1626,### Parent Taskcard TC-SGOV-W4-001,7,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W4-001-01,1654,#### TC-SGOV-W4-001-01 — Check if equivalent command exists,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W4-001-02,1671,#### TC-SGOV-W4-001-02 — Create validate-missing-skill-workflow.md command,5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W4-001-03,1692,#### TC-SGOV-W4-001-03 — Register skill and route,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W4-002-01,1745,#### TC-SGOV-W4-002-01 — Read top-5 candidates from W1-005,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W4-002-02,1755,#### TC-SGOV-W4-002-02 — Create 5 skill registry entries + command files,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W4-002-03,1773,#### TC-SGOV-W4-002-03 — Verify all registrations pass contract check,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-001-01,1832,#### TC-SGOV-W5-001-01 — Disposable change + stage (no transcript),4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-001-02,1850,#### TC-SGOV-W5-001-02 — Commit attempt; verify BLOCKED; revert,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-002,1876,### Parent Taskcard TC-SGOV-W5-002,5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-002-01,1896,#### TC-SGOV-W5-002-01 — Read codex-adapter.md,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-002-02,1910,#### TC-SGOV-W5-002-02 — Simulate Codex mutation with unregistered skill,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-003,1927,### Parent Taskcard TC-SGOV-W5-003,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-003-01,1947,#### TC-SGOV-W5-003-01 — Query routing registry for Python API capability,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-003-02,1963,#### TC-SGOV-W5-003-02 — Record no-duplicate verdict,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-004,1979,### Parent Taskcard TC-SGOV-W5-004,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-004-01,1998,#### TC-SGOV-W5-004-01 — Decompose and map capabilities,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-004-02,2013,#### TC-SGOV-W5-004-02 — Record composition verdict,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-005,2028,### Parent Taskcard TC-SGOV-W5-005,5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-005-01,2049,#### TC-SGOV-W5-005-01 — Find real MISSING_SKILL_CAPABILITY route,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-005-02,2065,#### TC-SGOV-W5-005-02 — Run /validate-missing-skill-workflow,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-005-03,2078,#### TC-SGOV-W5-005-03 — Create micro-skill; prove idempotency,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-006,2102,### Parent Taskcard TC-SGOV-W5-006,4,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-006-01,2118,#### TC-SGOV-W5-006-01 — Identify broken skill,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-006-02,2128,#### TC-SGOV-W5-006-02 — Bypass attempt; repair; rerun,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-007,2153,### Parent Taskcard TC-SGOV-W5-007,6,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-007-01,2179,#### TC-SGOV-W5-007-01 — Select target; resolve skill,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-007-02,2193,#### TC-SGOV-W5-007-02 — Execute via skill; write transcript,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-007-03,2212,#### TC-SGOV-W5-007-03 — Submit declaration; verify autonomous_cycle,3,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-008,2232,### Parent Taskcards TC-SGOV-W5-008 through TC-SGOV-W5-015 (Compact Format),5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-015,2232,### Parent Taskcards TC-SGOV-W5-008 through TC-SGOV-W5-015 (Compact Format),5,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-008-01,2244,- TC-SGOV-W5-008-01: Select machinery defect from EP gap list; run pre_mutation_guard,1,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-008-02,2245,- TC-SGOV-W5-008-02: Use /found-issue-ownership; write transcript; submit declaration; verify exit 0,1,UNRECONCILED,,
imperative-floating-book.md,TC-SGOV-W5-009,3170,| TC-SGOV-W5-009 | Pilot 9: Unregistered script CI rejection | W5 | HIGH | READY |,5,UNRECONCILED,,
